X,Y,OBJECTID,NAME_OF_DISTRICT_COUNCIL_DISTRI,LOCATION_EN,ADDRESS_EN,NAME_OF_DISTRICT_COUNCIL_DIST_1,LOCATION_TC,ADDRESS_TC,NAME_OF_DISTRICT_COUNCIL_DIST_2,LOCATION_SC,ADDRESS_SC,STANDARD_BS1363_no,MEDIUM_IEC62196_no,MEDIUM_SAEJ1772_no,MEDIUM_OTHERS_no,QUICK_CHAdeMO_no,QUICK_CCS_DC_COMBO_no,QUICK_IEC62196_no,QUICK_GB_T20234_3_DC__no,QUICK_OTHERS_no,REMARK_FOR__OTHERS_,DATA_PATH
12696361.290545,2565704.85043267,671,Yuen Long,Park Yoho Car Park Phase 2A,"18 Castle Peak Rd - Tam Mei, Kam Tin",元朗區,Park Yoho Car Park Phase 2A,錦田青山公路 - 潭尾段18號,元朗区,Park Yoho Car Park Phase 2A,锦田青山公路 - 潭尾段18号,0,2,0,0,0,0,0,0,0,-,-
12696669.4228955,2565862.75893588,672,Yuen Long,Park Yoho Car Park Phase 2C,"18 Castle Peak Rd - Tam Mei, Kam Tin",元朗區,Park Yoho Car Park Phase 2C,錦田青山公路 - 潭尾段18號,元朗区,Park Yoho Car Park Phase 2C,锦田青山公路 - 潭尾段18号,0,1,0,0,0,0,0,0,0,-,-
12691102.3351609,2567663.81648171,673,Yuen Long,Wetland Season Park,WETLAND PARK ROAD,元朗區,Wetland Seasons Park,濕地公園路,元朗区,Wetland Seasons Park,湿地公园路,0,5,0,0,1,1,0,0,0,-,-
12690774.387941,2567953.29028409,674,Yuen Long,Wetland Seasons Bay Public Vehicle Park,WETLAND PARK ROAD,元朗區,Wetland Seasons Bay 公眾停車場,濕地公園路,元朗区,Wetland Seasons Bay 公众停车场,湿地公园路,0,4,0,0,1,1,0,0,0,-,-
12690114.7086386,2566972.49673879,675,Yuen Long,T Town South Car Park,"T Town, 30 & 33 Tin Wah Road, Tin Shui Wai, Yuen Long, New Territories",元朗區,T Town South 停車場,新界元朗天水圍天華路30及33號T Town,元朗区,T Town South 停车场,新界元朗天水围天华路30及33号T Town,0,21,0,14,0,2,0,0,6,Tesla Wall Connector / Supercharger,-
12693756.3031409,2565754.47521712,676,Yuen Long,One North ,8 Hong Yip Street,元朗區,朗壹廣場,元朗康業街8號,元朗区,朗壹广场,元朗康业街8号,0,74,0,0,2,2,0,0,3,-,-
12690403.8053562,2567798.01220194,677,Yuen Long,Tin Yat Estate,"76 Tin Shui Rd, Tin Shui Wai",元朗區,天逸邨,天水圍天瑞路76號,元朗区,天逸邨,天水围天瑞路76号,0,13,0,0,0,0,0,0,0,-,-
12693298.4460753,2560835.23189857,678,Yuen Long,Tai Tong Organic EcoPark,"Tai Tong Organic Eco Park, 11 Tai Tong Shan Road, Yuen Long",元朗區,大棠有機生態園,元朗大棠山道11號大棠有機生態園停車場,元朗区,大棠有机生态园,元朗大棠山道11号大棠有机生态园停车场,0,0,0,0,0,4,12,0,0,-,-
12690297.7178815,2567092.59326969,679,Yuen Long,T Town North,"33 Tin Wah Rd, Tin Shui Wai",元朗區,T Town North,天水圍天華路33號,元朗区,T Town North,天水围天华路33号,0,27,0,0,0,6,0,0,0,-,-
12699703.880895,2563376.62606446,680,Yuen Long,Shui Lau Tin Village Office,"27B Shui Lau Tin, Yuen Long",元朗區,水流田村公所,元朗八鄉水流田村村公所水流田27B號,元朗区,水流田村公所,元朗八乡水流田村村公所水流田27B号,0,0,0,0,0,0,2,0,0,-,-
12700557.7013894,2564512.3341154,681,Yuen Long,Wang Toi Shan Yau Uk Tsuen,"DD111 LOT 1545SBRP, 1546SBRP (part of),Wang Toi Shan Yau Uk Tsuen, Pat Heung, Yuen Long, NT",元朗區,橫台山邱屋村,"橫台山邱屋村 DD111 LOT 1545SBRP (部份), 1546SBRP (部份)",元朗区,横台山邱屋村,"横台山邱屋村 DD111 LOT 1545SBRP (部份), 1546SBRP (部份)",0,0,0,0,0,4,2,2,0,-,-
12702135.4325324,2562814.46106761,682,Yuen Long,Lui Kung Tin,"No. 49, Lui Kung Tin Village",元朗區,雷公田村,雷公田村49號,元朗区,雷公田村,雷公田村49号,0,0,0,0,0,0,4,0,0,-,-
12700088.9350137,2564464.03785388,683,Yuen Long,Wang Toi Leung Uk Tsuen,"DD111 LOT 1689SA (部份), 1689SB, 1689SBSS1, 1689SC, 1689SD, 1695, 1696(part of), Leung Uk Tsuen",元朗區,橫台山梁屋村,"梁屋村DD111 LOT 1689SA (部份), 1689SB, 1689SBSS1, 1689SC, 1689SD, 1695, 1696(部分)",元朗区,横台山梁屋村,"梁屋村DD111 LOT 1689SA (部份), 1689SB, 1689SBSS1, 1689SC, 1689SD, 1695, 1696(部分)",0,0,0,0,0,4,0,0,0,-,-
12692140.1667736,2564006.85621841,684,Yuen Long,Shan Ha Road,69 Shan Ha Road,元朗區,山下路,元朗山下路69號,元朗区,山下路,元朗山下路69号,0,0,0,0,0,4,0,0,0,-,-
12692884.5602085,2562689.21694232,685,Yuen Long,Kung Um Road,300 Kung Um Road,元朗區,公庵路,公庵路300號,元朗区,公庵路,公庵路300号,0,0,0,0,0,4,0,0,0,-,-
12690741.1034133,2565815.90415939,686,Yuen Long,Tin Yiu Car Park,"2 Tin Wu Rd, Tin Shui Wai",元朗區,天耀停車場,天水圍天湖路2號,元朗区,天耀停车场,天水围天湖路2号,0,18,0,0,0,0,0,0,0,-,-
12690018.0833206,2566996.10641986,687,Yuen Long,Tin Wah Estate,"21 Tin Tan St, Tin Shui Wai",元朗區,天華邨,天水圍天壇街21號,元朗区,天华邨,天水围天坛街21号,0,12,0,0,0,0,0,0,0,-,-
12690247.7354301,2566402.38126125,688,Yuen Long,Tin Shui Car Park ,"Tin Shui Shopping Centre, 9 Tin Shui Road, Tin Shui Wai, Yuen Long, New Territories",元朗區,天瑞停車場,新界元朗天水圍天瑞路9號天瑞商場,元朗区,天瑞停车场,新界元朗天水围天瑞路9号天瑞商场,0,24,0,0,0,0,0,0,0,-,-
12695539.1961055,2568809.45380211,689,Yuen Long,FAIRVIEW PARK - TOWN CENTRE,"GRINKGO ROAD, YUEN LONG",元朗區,錦綉花園市中心,元朗 銀杏路,元朗区,锦绣花园市中心,元朗 银杏路,0,0,0,0,0,2,0,0,0,-,-
12691133.9498963,2565837.34411792,690,Yuen Long,Tin Yau Car Park,"Tin Yau Court Car Park, 1 Tin Shing Road, Tin Shui Wai, Yuen Long, New Territories",元朗區,天祐停車場,新界元朗天水圍天城路1號天祐苑停車場,元朗区,天佑停车场,新界元朗天水围天城路1号天佑苑停车场,0,9,0,0,0,0,0,0,0,-,-
12690137.9744122,2567668.03266836,691,Yuen Long,Tin Chak Car Park A,"Tin Chak Shopping Centre, 71, 73, 75 & 77 Tin Shui Road, Tin Shui Wai, Yuen Long, New Territories",元朗區,天澤A停車場,"新界元朗天水圍天瑞路71, 73, 75及77號天澤商場",元朗区,天泽A停车场,"新界元朗天水围天瑞路71, 73, 75及77号天泽商场",0,11,0,0,0,0,0,0,0,-,-
12692989.0892104,2565684.61512599,692,Yuen Long,Long Ping Car Park B,"Long Ping Commercial Centre, 1 Long Ping Road, Yuen Long, New Territories",元朗區,朗屏B停車場,新界元朗朗屏路1號朗屏商場,元朗区,朗屏B停车场,新界元朗朗屏路1号朗屏商场,0,20,0,0,0,0,0,0,0,-,-
12692995.9910188,2565406.74348368,693,Yuen Long,Long Ping Car Park D,"Long Ping Commercial Centre, 1 Long Ping Road, Yuen Long, New Territories",元朗區,朗屏D停車場,新界元朗朗屏路1號朗屏商場,元朗区,朗屏D停车场,新界元朗朗屏路1号朗屏商场,0,27,0,0,0,0,0,0,0,-,-
12693588.9899463,2564756.82855412,694,Yuen Long,KOLOUR • Yuen Long,"1 Kau Yuk Road, Yuen Long",元朗區,元朗千色匯,元朗教育路1號,元朗区,元朗千色汇,元朗教育路1号,0,8,0,0,0,4,0,0,0,-,-
12691322.3024747,2566104.14140987,695,Yuen Long,Tin Tsz Car Park,"Tin Tsz Shopping Centre, 9 Tin Hei Street, Tin Shui Wai, Yuen Long, New Territories",元朗區,天慈停車場,新界元朗天水圍天喜街9號天慈商場,元朗区,天慈停车场,新界元朗天水围天喜街9号天慈商场,0,18,0,0,0,0,0,0,0,-,-
12689607.4257191,2556305.65774682,696,Tuen Mun,Hong Kong Gold Coast Piazza,"1 Castle Peak Road, Castle Peak Bay, Tuen Mun",屯門區,黃金海岸商場,屯門青山灣青山公路1號,屯门区,黄金海岸商场,屯门青山湾青山公路1号,0,0,0,30,0,6,2,0,0,Tesla Wall Connector,-
12689252.7618214,2556295.78653453,697,Tuen Mun,Hong Kong Gold Coast Hotel,Golden Beach Path,屯門區,香港黃金海岸酒店,屯門黃金泳灘徑,屯门区,香港黄金海岸酒店,屯门黄金泳滩径,0,2,0,0,0,0,0,0,0,-,-
12687270.6069683,2557666.13496956,698,Tuen Mun,Oceania Height,"2 Hoi Chu Road, Tuen Mun",屯門區,海典軒,屯門海珠路2號,屯门区,海典轩,屯门海珠路2号,0,0,0,0,0,0,0,0,3,Tesla Wall Connector / Supercharger,-
12687042.8472902,2559172.52802575,699,Tuen Mun,Parklane Centre,"25 Kin Wing Street, Tuen Mun",屯門區,百利中心,屯門建榮街25號,屯门区,百利中心,屯门建荣街25号,0,0,0,0,0,2,0,0,0,-,-
12687909.5808455,2558825.05353573,700,Tuen Mun,Tuen Mun Town Plaza Phase 1,"1 Tuen Shun Street, Tuen Mun",屯門區,屯門市廣場第一期,屯門屯順街1號,屯门区,屯门市广场第一期,屯门屯顺街1号,0,3,0,14,1,3,1,0,3,-,-
12687800.599064,2558881.15946202,701,Tuen Mun,Tuen Mun Town Plaza Phase 2,"3 Tuen Lung Street, Tuen Mun, New Territories",屯門區,屯門市廣場第二期,新界屯門屯隆街3號,屯门区,屯门市广场第二期,新界屯门屯隆街3号,2,0,0,0,0,0,0,0,0,-,-
12687900.3413277,2558959.41911532,702,Tuen Mun,Tuen Mun Town Plaza Phase 3,"2 Tuen Yan Street, Tuen Mun",屯門區,屯門市廣場第三期,屯門屯仁街2號,屯门区,屯门市广场第三期,屯门屯仁街2号,2,0,0,0,0,0,0,0,0,-,-
12686501.6119259,2557362.03145482,703,Tuen Mun,Sun Tuen Mun Centre,"LUNG MUN ROAD, TUEN MUN",屯門區,新屯門中心,屯門 龍門路,屯门区,新屯门中心,屯门 龙门路,0,3,0,0,0,0,3,0,0,-,-
12687837.7797739,2557427.40240959,704,Tuen Mun,Hanford Plaza,"Sam Shing St, Tuen Mun",屯門區,恆福商場,屯門三聖街,屯门区,恒福商场,屯门三圣街,0,1,0,0,0,0,0,0,0,-,-
12688620.2444747,2561327.00681373,705,Tuen Mun,Fu Tai Car Park,"Fu Tai Shopping Centre, 9 Tuen Kwai Road, Tuen Mun, New Territories",屯門區,富泰停車場,新界屯門屯貴路9號富泰商場,屯门区,富泰停车场,新界屯门屯贵路9号富泰商场,0,12,0,0,1,5,1,0,0,-,-
12687568.6092452,2559124.2471818,706,Tuen Mun,V City,"9 Tuen Mun Heung Sze Wui Rd, Tuen Mun",屯門區,V City,9 屯門鄉事會路,屯门区,V City,9 屯门乡事会路,5,0,0,0,0,0,5,0,4,-,-
12687729.4659094,2561340.97516645,707,Tuen Mun,Yan Tin Estate Carpark,"39, Tsing Lun Road, Tuen Mun, New Territories",屯門區,欣田邨停車場,新界屯門青麟路39號,屯门区,欣田邨停车场,新界屯门青麟路39号,0,2,0,0,0,0,0,0,0,-,-
12686891.6754217,2558996.38187877,708,Tuen Mun,99 Commons,"99 Pui To Rd, Tuen Mun",屯門區,99 Commons,屯門杯渡路99號,屯门区,99 Commons,屯门杯渡路99号,0,0,0,3,0,0,0,0,0,Tesla Wall Connector,-
12686933.6428697,2559219.36418947,709,Tuen Mun,No.4 Kin Fat Lane,"33 Kin Wing Street, Tuen Mun",屯門區,發里4 號,屯門建榮街33號,屯门区,发里4 号,屯门建荣街33号,0,0,0,0,0,0,0,0,12,Tesla Wall Connector,-
12687062.1055621,2557738.61017696,710,Tuen Mun,Tuen Mun Swimming Pool,"8 Hoi Wong RD, Tuen Mun, New Territories",屯門區,屯門游泳池,新界屯門海皇路8號,屯门区,屯门游泳池,新界屯门海皇路8号,0,3,0,0,0,0,0,0,0,-,https://ev-charger.epd.gov.hk/resource/ev_charger_avail/ev_charger_avail.json
12686805.6254553,2558033.20947266,711,Tuen Mun,LUNG YAT ESTATE,"Lung Yat Estate, Tuen Mun, New Territories",屯門區,龍逸邨,"龍逸邨, 屯門區, 新界",屯门区,龙逸邨,"龙逸邨, 屯门区, 新界",1,0,0,0,0,0,0,0,0,-,-
12687787.4633641,2558410.76645343,712,Tuen Mun,Tuen Mun Government Offices,"No.1 Tuen Hi Road, Tuen Mun, New Territories",屯門區,屯門政府合署,新界屯門屯喜路1號,屯门区,屯门政府合署,新界屯门屯喜路1号,0,22,0,0,0,0,0,0,0,-,https://ev-charger.epd.gov.hk/resource/ev_charger_avail/ev_charger_avail.json
12686589.1090457,2560661.59690224,713,Tuen Mun,Tuen Mun North West Swimming Pool,"95 Ming Kum Road, Tuen Mun, N.T.",屯門區,屯門西北游泳池,屯門鳴琴路95號,屯门区,屯门西北游泳池,屯门鸣琴路95号,0,9,0,0,0,0,0,0,0,-,https://ev-charger.epd.gov.hk/resource/ev_charger_avail/ev_charger_avail.json
12687228.5282008,2557825.41229159,714,Tuen Mun,Yau Oi Sports Centre,"No. 3 Hing On Lane, Tuen Mun, New Territories",屯門區,友愛體育館,新界屯門興安里3號,屯门区,友爱体育馆,新界屯门兴安里3号,0,3,0,0,0,0,0,0,0,-,https://ev-charger.epd.gov.hk/resource/ev_charger_avail/ev_charger_avail.json
12686730.26216,2556410.75040407,715,Tuen Mun,Siu Hei Car Park,"Siu Hei Commercial Centre, 201 Wu Chui Road, Tuen Mun, New Territories",屯門區,兆禧停車場,新界屯門湖翠路201號兆禧苑商場,屯门区,兆禧停车场,新界屯门湖翠路201号兆禧苑商场,0,0,0,0,0,2,0,0,0,-,-
12687171.7552605,2561054.74668191,716,Tuen Mun,Ching Tin Estate,Yan Po Road,屯門區,菁田邨,屯門欣寶路,屯门区,菁田邨,屯门欣宝路,0,4,0,0,0,0,0,0,0,-,-
12686975.0537203,2561325.68222916,717,Tuen Mun,Wo Tin Estate,"35 Hing Kwai St, Tuen Mun",屯門區,和田邨,屯門興貴街35號,屯门区,和田邨,屯门兴贵街35号,0,4,0,0,0,0,0,0,0,-,-
12686535.5643706,2560413.55003325,718,Tuen Mun,Tin King Car Park,"Tin King Estate Car Park, 10 Tin King Road, Tuen Mun,  New Territories",屯門區,田景停車場,新界屯門田景路10號田景邨停車場,屯门区,田景停车场,新界屯门田景路10号田景邨停车场,0,11,0,0,0,0,0,0,0,-,-
12686264.61273,2560342.74898018,719,Tuen Mun,Leung King Car Park,"Leung King Plaza, 31 Tin King Road, Tuen Mun, New Territories",屯門區,良景停車場,新界屯門田景路31號良景廣場,屯门区,良景停车场,新界屯门田景路31号良景广场,0,12,0,0,0,6,0,0,0,-,-
12686930.4146045,2560541.30575265,720,Tuen Mun,Blossom Garden,"11 Leung Tak Street, Tuen Mun",屯門區,寶怡花園,屯門良德街11號,屯门区,宝怡花园,屯门良德街11号,0,0,0,0,0,2,0,0,0,-,-
12687570.9469545,2559671.5987741,721,Tuen Mun,Chelsea Heights Phase II,"1 Shek Pai Tau Path, Tuen Mun",屯門區,卓爾居2期,屯門石排頭徑1號,屯门区,卓尔居2期,屯门石排头径1号,0,0,0,3,0,0,0,0,6,Tesla Wall Connector / Supercharger,-
12686290.8841299,2556688.11151017,722,Tuen Mun,Butterfly Car Park,"1 Wu Chui Rd, Tuen Mun",屯門區,蝴蝶停車場,屯門湖翠路1號,屯门区,蝴蝶停车场,屯门湖翠路1号,0,27,0,0,0,0,0,0,0,-,-
12688278.6049575,2559905.90829244,723,Tuen Mun,Kingston Terrace,KING SAN PATH,屯門區,景新臺,景新徑,屯门区,景新台,景新径,0,6,0,0,0,0,0,0,0,-,-
12687598.9994662,2558185.8686043,724,Tuen Mun,YAU OI ESTATE,"YAU OI ROAD, TUEN MUN",屯門區,友愛邨,屯門 友愛路,屯门区,友爱邨,屯门 友爱路,0,0,0,0,2,2,0,0,0,-,-
12687180.7721393,2556365.84819152,725,Tuen Mun,Marina Garden,"Marina Garden Block 4, 280 Wu Chui Rd, Tuen Mun",屯門區,慧豐園,屯門碼頭湖翠路280號,屯门区,慧丰园,屯门码头湖翠路280号,0,2,0,0,0,0,0,0,0,-,-
12687324.1516434,2559116.42112295,726,Tuen Mun,Hotel COZI Resort,4 Kin Fung Circuit,屯門區,悦品度假酒店,屯門建豐街4號,屯门区,悦品度假酒店,屯门建丰街4号,0,0,0,0,0,0,0,0,2,Tesla Wall Connector,-
12686987.4101837,2559612.72089593,727,Tuen Mun,HUNG CHEUNG INDUSTRIAL CENTRE,"TSING YEUNG CIRCUIT, TUEN MUN",屯門區,鴻昌工業中心,屯門 青楊街,屯门区,鸿昌工业中心,屯门 青杨街,0,0,0,0,0,0,1,0,0,-,-
12688031.5870074,2557289.43748909,728,Tuen Mun,Sam Shing Car Park,"Sam Shing Commercial Centre, 6 Sam Shing Street, Tuen Mun,  New Territories",屯門區,三聖停車場,新界屯門三聖街6號三聖商場,屯门区,三圣停车场,新界屯门三圣街6号三圣商场,0,12,0,0,0,0,0,0,0,-,-
12687119.3237803,2559637.64463502,729,Tuen Mun,Tai Hing Industrial Building,3 Tsing Yeung Circuit,屯門區,大興工業大廈,青楊街3號,屯门区,大兴工业大厦,青杨街3号,0,3,0,0,0,1,0,0,0,-,-
12686314.5951814,2560171.76808048,730,Tuen Mun,San Wai Car Park,"23 Tin King Rd, Tuen Mun",屯門區,新圍停車場,新界屯門田景路23號新圍苑停車場,屯门区,新围停车场,新界屯门田景路23号新围苑停车场,0,3,0,0,0,0,0,0,0,-,-
12684110.4692637,2546497.0193421,731,Islands,Citygate P3 Carpark,"39 Man Tung Road, Tung Chung",離島區,東薈城P3停車場,東涌文東路39號,离岛区,东荟城P3停车场,东涌文东路39号,0,6,0,0,0,2,2,0,4,-,-
12683802.0029547,2546410.99766117,732,Islands,Citygate P1 Carpark,"18 Tat Tung Road, Tung Chung",離島區,東薈城P1停車場,東涌達東路18號,离岛区,东荟城P1停车场,东涌达东路18号,0,6,0,0,1,1,0,0,4,Tesla Supercharger,-
12683993.6951178,2545966.4590641,733,Islands,Fu Tung Car Park A,"Fu Tung Plaza, 6 Fu Tung Street, Tung Chung, New Territories",離島區,富東A停車場,新界東涌富東街6號富東廣場,离岛区,富东A停车场,新界东涌富东街6号富东广场,0,12,0,0,0,2,3,0,0,-,-
12684147.4273346,2549970.97877434,734,Islands,Hong Kong SkyCity Marriott Hotel,"1 Sky City Rd E, Chek Lap Kok",離島區,香港天際萬豪酒店,赤鱲角航天城東路1號,离岛区,香港天际万豪酒店,赤鱲角航天城东路1号,0,0,0,0,0,0,0,0,4,Tesla Wall Connector,-
12683130.3011473,2549689.39670906,735,Islands,AIRPORT CAR PARK 4,"GF-L5, 11 CHEONG TAT ROAD, Hong Kong International Airport, Islands District, New Territories",離島區,機場四號停車埸,大嶼山香港國際機場暢達路11號地下至五樓,离岛区,机场四号停车埸,大屿山香港国际机场畅达路11号地下至五楼,0,78,0,0,5,3,0,0,0,-,-
12695746.6956363,2549599.1470461,736,Islands,Hong Kong Disneyland,Fantasy Road,離島區,香港迪士尼樂園,幻想道,离岛区,香港迪斯尼乐园,幻想道,2,26,0,8,0,0,0,0,0,-,-
12695262.4558514,2548631.34014017,737,Islands,Hong Kong Disneyland Hotel,"MAGIC ROAD, ISLANDS",離島區,香港迪士尼樂園酒店,離島 神奇道,离岛区,香港迪斯尼乐园酒店,离岛 神奇道,1,0,0,1,0,0,0,0,0,Tesla Wall Connector,-
12694815.8420543,2548575.02784036,738,Islands,HK Disneyland Theme Park Hollywood Hotel (Building 645),"MAGIC ROAD, ISLANDS",離島區,香港迪士尼主題樂園好萊塢酒店,離島 神奇道,离岛区,香港迪斯尼主题乐园好莱坞酒店,离岛 神奇道,1,14,0,0,0,0,0,0,0,-,-
12694776.3236351,2548706.66415251,739,Islands,Disney Explorers Lodge,Magic Rd,離島區,迪士尼探索家度假酒店,神奇道,离岛区,迪斯尼探索家度假酒店,神奇道,1,4,0,0,0,0,0,0,0,-,-
12683272.5674565,2545315.49289075,740,Islands,Yat Tung Car Park 2 & 3 (Sin Yat),"Yat Tung Shopping Centre, 8 Yat Tung Street, Tung Chung, New Territories",離島區,逸東2號及3號(善逸)停車場,新界東涌逸東街8號逸東商場,离岛区,逸东2号及3号(善逸)停车场,新界东涌逸东街8号逸东商场,0,0,0,0,2,2,2,0,0,-,-
12683131.7483006,2549921.64140468,741,Islands,Regal Airport Hotel,"9 Cheong Tat Rd, Chek Lap Kok",離島區,富豪機場酒店,赤鱲角暢達路9號,离岛区,富豪机场酒店,赤鱲角畅达路9号,0,0,0,0,0,0,0,0,1,Tesla Wall Connector,-
12683158.3536589,2547363.03555133,742,Islands,Cathay Pacific City,"International Airport, East Coast Rd, Lantau Island",離島區,國泰城,機場東岸路,离岛区,国泰城,机场东岸路,0,4,0,0,0,0,0,0,0,-,-
12683059.3906316,2544872.6674275,743,Islands,Mun Tung Estate,CHUNG MUN ROAD,離島區,滿東邨,松滿路,离岛区,满东邨,松满路,8,0,0,0,0,0,0,0,0,-,-
12685162.4384517,2549493.73605373,744,Islands,Hong Kong-Zhuhai-Macao Bridge Hong Kong Port car park 2,"Hong Kong-Zhuhai-Macao Bridge Hong Kong Port, Lantau Island, Hong Kong",離島區,港珠澳大橋香港口岸2號停車場,香港大嶼山港珠澳大橋香港口岸,离岛区,港珠澳大桥香港口岸2号停车场,香港大屿山港珠澳大桥香港口岸,0,89,0,0,0,0,0,0,0,-,-
12685129.1539239,2549570.38758873,745,Islands,Hong Kong-Zhuhai-Macao Bridge Hong Kong Port car park 1,"Hong Kong-Zhuhai-Macao Bridge Hong Kong Port, Lantau Island, Hong Kong",離島區,港珠澳大橋香港口岸1號停車場,香港大嶼山港珠澳大橋香港口岸,离岛区,港珠澳大桥香港口岸1号停车场,香港大屿山港珠澳大桥香港口岸,0,0,0,0,1,1,1,1,0,-,-
12689910.3260535,2543394.02037009,746,Islands,Ngan Ho Court,NGAN KWONG WAN ROAD,離島區,銀河苑,銀鑛灣路,离岛区,银河苑,银矿湾路,1,0,0,0,0,0,0,0,0,-,-
12690197.5303398,2543449.83417051,747,Islands,Ngan Wai Court,NGAN KWONG WAN ROAD,離島區,銀蔚苑,銀鑛灣路,离岛区,银蔚苑,银矿湾路,1,0,0,0,0,0,0,0,0,-,-
12685242.0318876,2547103.75538916,748,Islands,Ying Tung Estate,"Ying Tung Estate, Islands, New Territories",離島區,迎東,"迎東邨, 離島區, 新界",离岛区,迎东,"迎东邨, 离岛区, 新界",5,0,0,0,0,0,0,0,0,-,-
12690493.5288658,2543174.13504319,749,Islands,Mui Wo Ferry Pier Road Car Park,"14 Mui Wo Ferry Pier Road, Mui Wo",離島區,梅窩碼頭路停車場,梅窩梅窩碼頭路14號,离岛区,梅窝码头路停车场,梅窝梅窝码头路14号,0,9,0,0,0,0,0,0,0,-,https://ev-charger.epd.gov.hk/resource/ev_charger_avail/ev_charger_avail.json
12684177.9288751,2546448.89527057,750,Islands,Tung Chung Municipal Services Building,"39 Man Tung Road, Tung Chung, Lantau Island",離島區,東涌市政大樓,新界大嶼山東涌文東路39 號,离岛区,东涌市政大楼,新界大屿山东涌文东路39 号,0,10,0,0,0,0,0,0,0,-,https://ev-charger.epd.gov.hk/resource/ev_charger_avail/ev_charger_avail.json
12682749.8111277,2546595.19287509,751,Islands,Shell Airport Cargo Terminal,"12 Chek Lap Kok S Rd, Chek Lap Kok",離島區,蜆殼機場貨運大樓,赤鱲角赤鱲角南路12號,离岛区,蚬壳机场货运大楼,赤鱲角赤鱲角南路12号,0,2,0,0,0,2,0,0,0,-,-
12684725.7320893,2546582.19928635,752,Islands,Caribbean Coast Phase 2 & 3,"KIN TUNG ROAD, ISLANDS",離島區,映灣園二期及三期,離島 健東路,离岛区,映湾园二期及三期,离岛 健东路,0,2,0,0,0,2,0,0,0,-,-
